id,1,2,3,4,5
0,0.32663530111312866,0.2903919219970703,0.262336403131485,0.20563027262687683,0.354227751493454
1,0.35844820737838745,0.19848790764808655,0.2437518835067749,0.2298678308725357,0.35963258147239685
2,0.35855624079704285,0.3236980140209198,0.14695917069911957,0.1907341629266739,0.32574525475502014
4,0.30469200015068054,0.25665217638015747,0.1742401123046875,0.18963505327701569,0.27725309133529663
7,0.38618019223213196,0.17865411937236786,0.36624589562416077,0.2817438542842865,0.3528270423412323
9,0.3759908676147461,0.27054277062416077,0.27424556016921997,0.22462642192840576,0.3008105754852295
12,0.37640079855918884,0.263637900352478,0.15985384583473206,0.2313539683818817,0.33771607279777527
14,0.3231516480445862,0.33626386523246765,0.13677562773227692,0.2138044685125351,0.26878291368484497
16,0.3397088348865509,0.2823043465614319,0.43449583649635315,0.2921169102191925,0.33870917558670044
21,0.30080917477607727,0.36023858189582825,0.23820999264717102,0.21305789053440094,0.28538742661476135
23,0.307125061750412,0.25321468710899353,0.37687861919403076,0.307317316532135,0.2710307836532593
26,0.3289068937301636,0.33626386523246765,0.19281107187271118,0.23119892179965973,0.24529579281806946
31,0.32050204277038574,0.28317710757255554,0.17800165712833405,0.23107819259166718,0.3189820945262909
32,0.30412617325782776,0.285632461309433,0.23411917686462402,0.20854240655899048,0.29603278636932373
33,0.3106485605239868,0.21687860786914825,0.201217383146286,0.2168564349412918,0.2843710780143738
35,0.318503201007843,0.3408159017562866,0.23777826130390167,0.3175501823425293,0.28565579652786255
37,0.3115609884262085,0.3103855550289154,0.3550836443901062,0.2896045446395874,0.2913690507411957
38,0.34892821311950684,0.32597506046295166,0.1837930977344513,0.18604837357997894,0.2320653647184372
39,0.31754836440086365,0.3008444309234619,0.284712553024292,0.27217742800712585,0.3458508849143982
40,0.20702262222766876,0.27483853697776794,0.16059119999408722,0.2259799987077713,0.2820519804954529
41,0.29708486795425415,0.27120259404182434,0.3136472702026367,0.2879008650779724,0.29702433943748474
44,0.3005484938621521,0.36512377858161926,0.31068575382232666,0.35632380843162537,0.2761823236942291
47,0.2531477212905884,0.33408498764038086,0.2771589756011963,0.2864089906215668,0.32617926597595215
48,0.36814990639686584,0.31004056334495544,0.22860835492610931,0.2127041220664978,0.32252079248428345
52,0.3513593375682831,0.1968737244606018,0.36911413073539734,0.3245031535625458,0.386383056640625
53,0.3187042772769928,0.30312711000442505,0.10894632339477539,0.19806446135044098,0.24127420783042908
54,0.36787331104278564,0.21473202109336853,0.19797451794147491,0.2064167559146881,0.36692002415657043
55,0.35109496116638184,0.3561611473560333,0.3038497567176819,0.316028892993927,0.36085838079452515
59,0.38311517238616943,0.24270202219486237,0.10713911801576614,0.1952173411846161,0.3506336212158203
60,0.3172575533390045,0.3016342520713806,0.2325873225927353,0.28664177656173706,0.2838493287563324
62,0.4117226302623749,0.21464291214942932,0.2813657820224762,0.21038274466991425,0.35488227009773254
64,0.3408699035644531,0.34220433235168457,0.26917728781700134,0.2355511635541916,0.2789791226387024
65,0.2572169601917267,0.20624792575836182,0.12021087110042572,0.19066409766674042,0.2873249351978302
69,0.36560818552970886,0.3091917037963867,0.27399030327796936,0.3101554811000824,0.3041996955871582
70,0.3154532313346863,0.2770739495754242,0.1879885345697403,0.19794738292694092,0.2789137363433838
74,0.3544781804084778,0.3461596667766571,0.12753824889659882,0.1944083571434021,0.279346227645874
75,0.4095536172389984,0.3762763440608978,0.15823344886302948,0.18646091222763062,0.28286564350128174
79,0.38771262764930725,0.3474650979042053,0.13617423176765442,0.22076724469661713,0.2818564474582672
81,0.30611488223075867,0.34449899196624756,0.3331601619720459,0.33128854632377625,0.278825044631958
